sbd,province_code,province_name,toan,ngu_van,ngoai_ngu,vat_li,hoa_hoc,sinh_hoc,lich_su,dia_li,gdcd,tin_hoc,cong_nghe,extra
80000262,80,Tây Ninh,4.35,4.75,,,,,8.5,,,,,Giáo dục kinh tế pháp luật=5.7
80000263,80,Tây Ninh,5.25,4.75,,3.1,5.1,,,,,,,
80000264,80,Tây Ninh,4,5.5,,,,,3.85,3,,,,
80000265,80,Tây Ninh,8,5,,7.5,8,,,,,,,
80000266,80,Tây Ninh,4,5,,,,,5.25,5.75,,,,
80000267,80,Tây Ninh,3.6,5.25,,,,,7.5,5,,,,
80000268,80,Tây Ninh,5,5.08,3.5,,,,6.25,,,,,
80000269,80,Tây Ninh,4.75,5.25,,,,,9.25,7.75,,,,
80000270,80,Tây Ninh,5,5,,,,,4.5,5.75,,,,
80000271,80,Tây Ninh,3.5,1.5,,,,,,2.35,,,,Giáo dục kinh tế pháp luật=1.45
80000272,80,Tây Ninh,6,5,,,5.5,4.75,,,,,,
80000273,80,Tây Ninh,7.75,5.5,,8,7.75,,,,,,,
80000274,80,Tây Ninh,5.5,4.75,,,5.25,5,,,,,,
80000275,80,Tây Ninh,5.75,6,,,,,7.5,,,,,Giáo dục kinh tế pháp luật=6.5
80000276,80,Tây Ninh,3.75,5.25,,,,,6.95,,,,,Giáo dục kinh tế pháp luật=5.6
80000277,80,Tây Ninh,4.5,4.5,,,,,7,7.5,,,,
80000278,80,Tây Ninh,5.75,6.5,,6,7.1,,,,,,,
80000279,80,Tây Ninh,6,4.75,,5.5,,6.25,,,,,,
80000280,80,Tây Ninh,6.5,6,4,3.5,,,,,,,,
80000281,80,Tây Ninh,5.75,6,,4.6,5.85,,,,,,,
80000282,80,Tây Ninh,4.5,5.5,,,,4.5,7.25,,,,,
80000283,80,Tây Ninh,5.85,5.75,,,,,6.6,,,,,Giáo dục kinh tế pháp luật=7.25
80000284,80,Tây Ninh,5.25,6,,,,,9,6.5,,,,
80000285,80,Tây Ninh,2.85,4.5,,,,,4.1,,,,,Giáo dục kinh tế pháp luật=4.1
80000286,80,Tây Ninh,5.5,6.25,,,,,9.75,,,,,Giáo dục kinh tế pháp luật=6.5
80000287,80,Tây Ninh,3.6,4.5,,,,,5.25,5.25,,,,
80000288,80,Tây Ninh,5,5.75,,5,6.25,,,,,,,
80000289,80,Tây Ninh,4,4.25,,,,,4.6,4.25,,,,
80000290,80,Tây Ninh,5,4,,2.75,,3.85,,,,,,
80000291,80,Tây Ninh,4.75,5.5,,,,,6.35,6.25,,,,
80000292,80,Tây Ninh,3.5,4.75,,,,,7.75,,,,,Giáo dục kinh tế pháp luật=3.1
80000293,80,Tây Ninh,3.85,5.25,,2.7,2.7,,,,,,,
80000294,80,Tây Ninh,1.55,5,,,,,3.25,4.85,,,,
80000295,80,Tây Ninh,4.5,6,,,,,5.85,,,,,Giáo dục kinh tế pháp luật=6
80000296,80,Tây Ninh,6.75,5.5,,,4.1,4.5,,,,,,
80000297,80,Tây Ninh,5.75,5.25,,4.1,4.35,,,,,,,
80000298,80,Tây Ninh,4.25,4.5,,,,,4.1,,,5.85,,
80000299,80,Tây Ninh,5.75,5,6,6.25,,,,,,,,
80000300,80,Tây Ninh,5,6.5,4,3.1,,,,,,,,
80000301,80,Tây Ninh,7.25,4.5,,5.75,6.25,,,,,,,
80000302,80,Tây Ninh,3.25,3.75,,,,,5.25,5,,,,
80000303,80,Tây Ninh,4.35,6,,,3.95,4.35,,,,,,
80000304,80,Tây Ninh,4.75,4.75,4.25,,,,4.5,,,,,
