sbd,province_code,province_name,toan,ngu_van,ngoai_ngu,vat_li,hoa_hoc,sinh_hoc,lich_su,dia_li,gdcd,tin_hoc,cong_nghe,extra
20000326,20,Lạng Sơn,9.5,7,7.25,5.45,,,,,,,,
20000327,20,Lạng Sơn,6,,5.25,4.35,,,,,,,,
20000328,20,Lạng Sơn,6,6,3.25,,,,,,,,,
20000329,20,Lạng Sơn,7.75,6.5,,5.25,7.25,,,,,,,
20000330,20,Lạng Sơn,6,8,5,6.1,,,,,,,,
20000331,20,Lạng Sơn,2.6,3.5,,,,,6.25,4.25,,,,
20000332,20,Lạng Sơn,2.45,4.25,,,,,3.25,4.5,,,,
20000333,20,Lạng Sơn,9,7.5,,,8,8.25,,,,,,
20000334,20,Lạng Sơn,2.6,2.5,,,,,5.25,3.25,,,,
20000335,20,Lạng Sơn,9,6.75,,8.75,9.25,,,,,,,
20000336,20,Lạng Sơn,7,8,9.25,4.75,,,,,,,,
20000337,20,Lạng Sơn,9,7.25,7,8.75,,,,,,,,
20000338,20,Lạng Sơn,2.6,3.5,,,,,4.35,3.1,,,,
20000339,20,Lạng Sơn,1.95,4.25,,,,,3,1.6,,,,
20000340,20,Lạng Sơn,5.5,8,7.5,,,,,8,,,,
20000341,20,Lạng Sơn,2.75,2.75,,,,,3.35,,,,,Giáo dục kinh tế pháp luật=3.35
20000342,20,Lạng Sơn,3.75,6,,,,,4.75,3.6,,,,
20000343,20,Lạng Sơn,6.25,6,,8.25,6.5,,,,,,,
20000344,20,Lạng Sơn,3.6,4.75,,,,,4.25,2.85,,,,
20000345,20,Lạng Sơn,4.5,8.5,,,,,9.75,6.5,,,,
20000346,20,Lạng Sơn,4,5.5,,,,,5,3.75,,,,
20000347,20,Lạng Sơn,8.5,7.5,7.25,,,,8.25,,,,,
20000348,20,Lạng Sơn,3,5.5,,,,,7,3.95,,,,
20000349,20,Lạng Sơn,8.5,7,,6,,,,,,,,
20000350,20,Lạng Sơn,8.5,7,6.75,,7.25,,,,,,,
20000351,20,Lạng Sơn,3.75,1.25,,,,,2.6,1.7,,,,
20000352,20,Lạng Sơn,7.75,8,,4,,,6.1,,,,,
20000353,20,Lạng Sơn,2.35,2,,,,,5.1,3.85,,,,
20000354,20,Lạng Sơn,3.35,5,,,,,6,3.5,,,,
20000355,20,Lạng Sơn,9,6.75,4.75,5.5,,,,,,,,
20000356,20,Lạng Sơn,6.75,6.5,6.5,5.6,,,,,,,,
20000357,20,Lạng Sơn,7.25,7,9.5,,,,,5.5,,,,
20000358,20,Lạng Sơn,5.25,7.75,,,,,10,8.25,,,,
20000359,20,Lạng Sơn,6.25,8,7.5,,,,5.25,,,,,
20000360,20,Lạng Sơn,9,7,8.5,7,,,,,,,,
20000361,20,Lạng Sơn,9.5,7.25,,,9.75,9.25,,,,,,
20000362,20,Lạng Sơn,6.75,7,4.25,,,,,7.5,,,,
20000363,20,Lạng Sơn,9.75,6.5,,6.25,5.75,,,,,,,
20000364,20,Lạng Sơn,5.25,6.25,,,,,4.85,5,,,,
20000365,20,Lạng Sơn,8.5,7,7.25,,,,,,,,,
20000366,20,Lạng Sơn,7,7.5,,,,,9,3.45,,,,
20000367,20,Lạng Sơn,4.1,2.5,,,,,4.25,2.85,,,,
