sbd,province_code,province_name,toan,ngu_van,ngoai_ngu,vat_li,hoa_hoc,sinh_hoc,lich_su,dia_li,gdcd,tin_hoc,cong_nghe,extra
12000299,12,Lai Châu,4.1,6.75,,,,,4.85,,,,,Giáo dục kinh tế pháp luật=4.5
12000300,12,Lai Châu,8.5,8.5,6,6.5,,,,,,,,
12000301,12,Lai Châu,7,8.75,4.5,,,,6,,,,,
12000302,12,Lai Châu,3.75,8.5,,,,,9.75,7.5,,,,
12000303,12,Lai Châu,9,,4,,,7.25,,,,,,
12000304,12,Lai Châu,8,8.75,6.25,8.75,,,,,,,,
12000305,12,Lai Châu,6.25,8.75,5.75,,,,8,,,,,
12000306,12,Lai Châu,6,8,,,,,6.85,5.1,,,,
12000307,12,Lai Châu,7.5,8.5,6.25,,,,8.25,,,,,
12000308,12,Lai Châu,6.5,6.5,,5.75,5.75,,,,,,,
12000309,12,Lai Châu,,7.25,,,,,6.1,4,,,,
12000310,12,Lai Châu,5.75,8.25,3.5,,,,,7.5,,,,
12000311,12,Lai Châu,4,7.75,,,,,9.75,7.75,,,,
12000312,12,Lai Châu,,5.5,,,,,7.25,5.1,,,,
12000313,12,Lai Châu,7.75,8.5,,,,,7.75,6.5,,,,
12000314,12,Lai Châu,8.5,7.75,5,5.5,,,,,,,,
12000315,12,Lai Châu,4.5,4.25,,,,,6.75,,,,,Giáo dục kinh tế pháp luật=5
12000316,12,Lai Châu,5.5,6,,4.25,4.6,,,,,,,
12000317,12,Lai Châu,7,7.25,6,5,,,,,,,,
12000318,12,Lai Châu,,7.25,,,,,8.1,6,,,,
12000319,12,Lai Châu,6.25,9.25,4,,,,7,,,,,
12000320,12,Lai Châu,8.5,8.25,,,9.25,6.35,,,,,,
12000321,12,Lai Châu,9,8.75,9.25,,,,8.35,,,,,
12000322,12,Lai Châu,6,8.5,5.75,5.25,,,,,,,,
12000323,12,Lai Châu,6.5,9,,,,,9.25,9.25,,,,
12000324,12,Lai Châu,,6.25,,,,,,,,,,
12000325,12,Lai Châu,4.75,7.25,,,,,7.5,7,,,,
12000326,12,Lai Châu,7,8.25,,,7.5,5.5,,,,,,
12000327,12,Lai Châu,5.75,7.5,,,,,7.5,,,,,
12000328,12,Lai Châu,6.25,7.5,,5.35,6.1,,,,,,,
12000329,12,Lai Châu,,7.5,,,,,8,5.75,,,,
12000330,12,Lai Châu,5.5,,,3.45,6,,,,,,,
12000331,12,Lai Châu,6.25,6.5,4.25,4.6,,,,,,,,
12000332,12,Lai Châu,6.5,7.25,,,5.6,5.5,,,,,,
12000333,12,Lai Châu,7.5,7,9,7.25,,,,,,,,
12000334,12,Lai Châu,,4.25,,,,,4,3.5,,,,
12000335,12,Lai Châu,7.5,7.75,,,,,9.25,6.5,,,,
12000336,12,Lai Châu,,3.75,,,,,3.1,2.35,,,,
12000337,12,Lai Châu,9,5,,7.5,8.25,,,,,,,
12000338,12,Lai Châu,,4.75,,,,,6.25,4.75,,,,
12000339,12,Lai Châu,4.5,7.5,,,,,7.25,,,,,
12000340,12,Lai Châu,,5.75,,,,,8.25,5.1,,,,
12000341,12,Lai Châu,6.75,8.5,8.25,6.7,,,,,,,,
12000342,12,Lai Châu,6.75,7.25,,,5.1,5,,,,,,
12000343,12,Lai Châu,8,7.5,5.25,5.5,,,,,,,,
12000344,12,Lai Châu,,4.25,,,,,3.25,3.5,,,,
12000345,12,Lai Châu,6.5,,,3.85,5.75,,,,,,,
12000346,12,Lai Châu,3.5,6.25,,2.75,4.45,,,,,,,
12000347,12,Lai Châu,,4,,,,,5.1,6.25,,,,
12000348,12,Lai Châu,6,4.75,3.75,7,,,,,,,,
12000349,12,Lai Châu,6,8.5,,,,,5.35,,,,,Giáo dục kinh tế pháp luật=6.75
12000350,12,Lai Châu,3.6,8,,,,,8,7.25,,,,
12000351,12,Lai Châu,5,6.75,,5.5,,,5.85,,,,,
12000352,12,Lai Châu,6.75,8.25,3.5,,,,,,,,,
12000353,12,Lai Châu,8,7.25,,5.85,7.5,,,,,,,
12000354,12,Lai Châu,9.25,8.5,6.75,7.25,,,,,,,,
12000355,12,Lai Châu,4.1,7.5,,,,,5.1,5.75,,,,
12000356,12,Lai Châu,7.75,,6.5,5.5,,,,,,,,
12000357,12,Lai Châu,5.25,6.75,,3.85,,5,,,,,,
12000358,12,Lai Châu,7.75,7.5,5,5,,,,,,,,
12000359,12,Lai Châu,6,9.5,6.75,,,,6.75,,,,,
12000360,12,Lai Châu,7.75,7.75,,6.25,9.25,,,,,,,
12000361,12,Lai Châu,7.75,9.25,7.5,,7.5,,,,,,,
12000362,12,Lai Châu,9,9,4.75,,,,9.25,,,,,
12000363,12,Lai Châu,5.25,8.25,2.75,,,,7.5,,,,,
12000364,12,Lai Châu,5.5,8.25,,,,,8.5,,,,,Giáo dục kinh tế pháp luật=7
12000365,12,Lai Châu,7.75,8,,7.25,8,,,,,,,
12000366,12,Lai Châu,4.25,8,,,,,6.2,4.6,,,,
12000367,12,Lai Châu,8.5,8,,8,7.75,,,,,,,
12000368,12,Lai Châu,8.75,7.5,,6.25,7.1,,,,,,,
12000369,12,Lai Châu,3.6,8.25,,,,,8.25,,,,,Giáo dục kinh tế pháp luật=4.5
12000370,12,Lai Châu,7.5,8.75,6,,,,8.25,,,,,
12000371,12,Lai Châu,7.75,8.5,8.25,,7.25,,,,,,,
12000372,12,Lai Châu,7.5,8.75,6.5,,,,8,,,,,
12000373,12,Lai Châu,3.5,7.75,,,,,6.75,6.25,,,,
12000374,12,Lai Châu,5.75,8,3.5,,,,,6,,,,
12000375,12,Lai Châu,3.85,3.75,,,,,4.7,,,,,
12000376,12,Lai Châu,8.5,8,6.25,6.1,,,,,,,,
12000377,12,Lai Châu,9.5,8,6,8.5,,,,,,,,
12000378,12,Lai Châu,8.25,8.5,,,,,8,7.5,,,,
12000379,12,Lai Châu,4.25,8.75,,,,,9,8,,,,
12000380,12,Lai Châu,,8.25,4.5,,,,9,,,,,
12000381,12,Lai Châu,5.5,9,,,,,6.5,5.75,,,,
12000382,12,Lai Châu,3.75,7.5,,,,,6.85,6.5,,,,
12000383,12,Lai Châu,,3.25,,,,,4.85,3.85,,,,
12000384,12,Lai Châu,,4.25,,,,,7.25,6.75,,,,
12000385,12,Lai Châu,,5.75,,,,,7.5,5.5,,,,
